text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
ì	ѝ	i	tja	Pp3fsd		39	5	3	nmod	poss													
bě´xa	бѣ́ха	běxa	sъm	Vaii3pi		39	6	8	aux	pass													
slь´zy	сль́зы	slъzi	sъlza	Nfpnn		39	7	8	obl														
naplь´njenïi.	напль́нѥнїи.	naplъnjenii	napъlnja	Ampny	Vmpa-pe	39	8	0	root														
i+	и+	i	i	C		39	9	12	cc														
m´lba	м́лба	mlba	molba	Nfsnn		39	10	7	conj														
ná+	нá+	na	na	Sa		39	11	12	case														
ba.	ба.	ba	bog	Nmsgy		39	12	10	nmod	iobj				1									
																							
i+	и+	i	i	C		40	1	7	cc				and all of her thoughts were the hope of the Lord God										
síč'ka	си́ч͛ка	sičъka	sički	Afsnn		40	2	3	amod														
míslь	ми́сль	mislъ	misъl	Nfsnn		40	3	7	nsubj														
bě´še	бѣ́ше	běše	sъm	Vmii3si		40	4	7	cop														
ì	ѝ	i	tja	Pp3fsd		40	5	3	nmod	iobj													
i	и	i	i	C		40	6	7	cc														
nadéžda	наде́жда	nadežda	nadežda	Nfsnn		40	7	0	root														
na+	на+	na	na	Sa		40	8	9	case														
ga	га	ga	gospod	Nmsgy		40	9	7	obl	iobj													
ba.	ба.	ba	bog	Nmsgy		40	10	9	appos														
																							
i+	и+	i	i	C		41	1	2	cc				and she thought about the Second Coming, about the Divine Judgment	1									
pomýsljuvaše	помы́слюваше	pomisljuvaše	pomislja	Vmii3si		41	2	0	root														
za+	за+	za	za	Sa		41	3	5	case														
vtóro	вто́ро	vtoro	vtori	Ansnn		41	4	5	amod														
prišь´stvïe	пришь́ствїе	prišъstvie	prišъstvie	Nnsnn		41	5	2	obl														
za	за	za	za	Sa		41	6	8	case														
bžïi	бжїи	bžii	božii	Amsny		41	7	8	amod	poss				1									
súdь.	сꙋ́дь.	sudъ	sъd	Nmsnn		41	8	5	conj														
i+	и+	i	i	C		41	9	13	cc				and how to decorate her soul, to meet Christ the God with a decorated (prepared) lamp										
kákь	кáкь	kakъ	kak	Pq		41	10	13	mark														
da+	да+	da	da	C		41	11	10	fixed														
sì	сѝ	si	si	Px---d		41	12	13	expl														
ukrasì	ꙋкрасѝ	ukrasi	ukrasja	Vmip3se		41	13	2	advcl														
dšь´+	дшь́+	dšъ	duša	Nfsoy		41	14	13	obj														
ta	та	ta	tъ	Pd-fsn		41	15	14	det	p_nom													
da+	да+	da	da	C		41	16	17	mark														
sréštne	сре́щне	sreštne	srěštna	Vmip3se		41	17	13	advcl					1									
xa	ха	xa	Xristos	Nmsgy		41	18	17	obj														
ba	ба	ba	bog	Nmsgy		41	19	18	appos														
sь+	сь+	sъ	s	Si		41	20	21	case														
světílnikь	свѣти́лникь	světilnikъ	světilnik	Nmsnn		41	21	17	obl														
ukrasénь.	ꙋкрасе́нь.	ukrasenъ	ukrasen	Amsnn		41	22	21	amod														
i+	и+	i	i	C		41	23	27	cc				and what good deed should she do										
kakvò	какво̀	kakvo	kakvo	Pq		41	24	25	amod														
dobrò	добро̀	dobro	dobro	Nnsnn		41	25	27	obj					1									
da+	да+	da	da	C		41	26	27	mark														
stóri.	сто́ри.	stori	storja	Vmip3se		41	27	17	conj														
da+	да+	da	da	C		41	28	29	mark				to hear that meek voice of the Lord God										
čjúe	чю́е	čjue	čuja	Vmip3si		41	29	27	advcl														
togázi	тогáзи	togazi	togazi	Pr		41	30	29	advmod														
glas	глас	glas	glas	Nmsnn		41	31	29	obj														
krót'kь	кро́т͛кь	krotъkъ	krotъk	Amsnn		41	32	31	amod							Demina et al. 423: krotăk 'kojto e s blag, dobrodušen nrav, tix, smiren'							
wt+	ѿ+	ot	ot	Sg		41	33	34	case														
ga	га	ga	gospod	Nmsgy		41	34	31	nmod														
ba.	ба.	ba	bog	Nmsgy		41	35	34	appos					1									
i+	и+	i	i	C		41	36	40	cc				and how to fill the lamp with oil			Mt 25:1-13							
kákь	кáкь	kakъ	kak	Pq		41	37	40	mark														
da+	да+	da	da	C		41	38	37	fixed														
sì	сѝ	si	si	Px---d		41	39	40	expl														
isplь´ni	испль́ни	isplъni	izpъlnja	Vmip3se		41	40	27	conj														
světílnikь	свѣти́лникь	světilnikъ	světilnik	Nmsnn		41	41	40	obj														
sьs+	сьс+	sъs	s	Si		41	42	43	case														
máslo	мáсло	maslo	maslo	Nnsnn		41	43	40	obl					1									
da+	да+	da	da	C		41	44	45	mark				to enter the Paradise with the wise maidens										
vlě´ze	влѣ́зе	vlěze	vlěza	Vmip3se		41	45	40	advcl														
sьs'+	сьс͛+	sъsъ	s	Si		41	46	45	case														
múdry+	мꙋ́дры+	mudri	mǫdъr	Afpnn		41	47	45	amod														
te	те	te	tъ	Pd-fpn		41	48	47	det	p_adj													
dvci	двци	dvci	děvica	Nfpny		41	49	45	obl														
v'+	в͛+	vъ	v	Sa		41	50	51	case														
rái,	рáи,	rai	rai	Nmsnn		41	51	49	nmod	lat													
da+	да+	da	da	C		41	52	54	mark				to satisfy herself with the heavenly glory and (the) beauty and (the) light										
sè	сѐ	se	se	Px---a		41	53	54	expl														
na_sýti	на_сы́ти	nasiti	nasitja	Vmip3se		41	54	45	advcl					1									
krasotà	красотà	krasota	krasota	Nfsnn		41	55	54	obl														
ráĭskaa	рáйскаа	raiskaa	raiski	Afsny		41	56	55	amod														
i+	и+	i	i	C		41	57	58	cc														
xùbostь	хꙋ̀бость	xubostъ	xubost	Nfsnn		41	58	55	conj														
i+	и+	i	i	C		41	59	60	cc														
svě´tlo_stь,	свѣ́тло_сть,	světlostъ	světlost	Nfsnn		41	60	58	conj					1									
i+	и+	i	i	C		41	61	62	cc				and (the) angelic songs										
pě´sny	пѣ́сны	pěsni	pěsnь	Nfpnn		41	62	60	conj														
ágglьskye.	áггльскые.	agglъskie	angelski	Afpny		41	63	62	amod														
																							
tь´kmo	ть́кмо	tъkmo	tъkmo	R		42	1	5	advmod				her thoughts were (directed) only for that										
za+	за+	za	za	Sa		42	2	3	case														
tovà	товà	tova	tova	Pd-nsn		42	3	5	obl														
iʺ	и̏	ii	tja	Pp3fsd		42	4	5	obl	iobj													
bě´_še	бѣ́_ше	běše	sъm	Vmii3si		42	5	0	root					1									
míslь,	ми́сль,	mislъ	misъl	Nfsnn		42	6	5	nsubj														
																							
i+	и+	i	i	C		43	1	3	cc				and she yearned powerfully in her heart										
tvrь´dě	тврь́дѣ	tvrъdě	tvъrdo	R		43	2	3	advmod														
tьgúvaše	тьгꙋ́ваше	tъguvaše	tъguvam	Vmii3si		43	3	0	root														
sьs+	сьс+	sъs	s	Si		43	4	5	case														
srdcé+	срдце́+	srdce	sъrdce	Nnsnn		43	5	3	obl														
to+	то+	to	tъ	Pd-nsn		43	6	5	det	p_nom													
si^,	си̂,	si	si	Px---d		43	7	5	nmod	poss													
ká_kь	кá_кь	kakъ	kak	Pq		43	8	10	mark				how to receive that boon	1									
da	да	da	da	C		43	9	8	fixed														
polúči	полꙋ́чи	poluči	poluča	Vmip3se		43	10	3	advcl														
onovà	оновà	onova	onova	Pd-nsn		43	11	12	det	ext													
dobrò.	добро̀.	dobro	dobro	Nnsnn		43	12	10	obj														
																							
i+	и+	i	i	C		44	1	3	cc				and thus she lived her life on that desert for a long time									5	Struggle with the Devil
takà	такà	taka	taka	Pr		44	2	3	advmod														
prováždaše	провáждаше	provaždaše	provaždam	Vmii3si		44	3	0	root					2		Demina et al. 768: provaždam '1. preživjavam, prekarvam vremeto si po opredelen način, 2. praštam njakogo njakъde s izvestna cel, 3. pridružavam njakogo v negovija pъt							
svóĭ	сво́й	svoi	svoi	Amsny		44	4	5	amod	poss	98r	/img/petka/ljub_98r.jpg											
živótь	живо́ть	životъ	život	Nmsnn		44	5	3	obj														
po+	по+	po	po	Sl		44	6	8	case														
wnь´zi	ѡнь́зи	onъzi	onzi	Pd-fso		44	7	8	det	ext													
pústynja	пꙋ́стынꙗ	pustinja	pustinja	Nfsnn		44	8	3	obl	loc													
za+	за+	za	za	Sa		44	9	11	case														
mnw^go	мнѡ̂го	mnogo	mnogo	R		44	10	11	amod														
vrě´_me.	врѣ́_ме.	vrěme	vrěme	Nnsnn		44	11	3	obl					1									
																							
A+	А+	A	a	C		45	1	8	cc				but the Devil didn't cease to frighten her										
lukávyʺ	лꙋкáвы̏	lukavii	lukav	Amsny		45	2	3	amod														
dïávolь	дїáволь	diavolъ	diavol	Nmsny		45	3	8	nsubj														
ne+	не+	ne	ne	Qz		45	4	5	advmod														
prěstánuvaše	прѣстáнꙋваше	prěstanuvaše	prestavam	Vmii3si		45	5	8	aux														
da	да	da	da	C		45	6	5	fixed	inf													
ę^	ѧ̂	ę	tja	Pp3fsa		45	7	8	obj					1									
pláši	плáши	plaši	plaša	Vmip3si		45	8	0	root														
																							
i+	и+	i	i	C		46	1	5	cc				and many times (he) changed himself to a terrible beast										
mnw^go	мнѡ̂го	mnogo	mnogo	R		46	2	3	amod														
pь´ti+	пь́ти+	pъti	pъt	R		46	3	5	nmod							Demina et al. 821: pъt II 'v sъčetanie s čislitelno brojno ili narečija za količestvo posočva naličie ili otsъstvie na povtorjaemost na dejstvieto', lemma različaet sę ot pǫt (Demina et al. 820: pъt I, pl. pъtišta)							
se	се	se	se	Px---a		46	4	5	expl														
prěstrúvaše	прѣстрꙋ́ваше	prěstruvaše	prěstruvam	Vmii3si		46	5	0	root														
katô	като̂	kato	kato	R		46	6	7	mark														
źvě´_rь	ѕвѣ́_рь	źvěrъ	zvěr	Nmsnn		46	7	5	advcl					1									
strášenь,	стрáшень,	strašenъ	strašen	Amsnn		46	8	7	amod														
davnò	давно̀	davno	davno	R		46	9	14	mark	opt			to frighten her (and thus force her) to leave the desert										
by^	бы̂	bi	bъda	Vao-2se		46	10	9	fixed	con													
jà	ꙗ̀	ja	tja	Pp3fsa		46	11	12	obj														
uplášilь	ꙋплáшиль	uplašilъ	uplaša	Vmp--se		46	12	5	advcl														
da+	да+	da	da	C		46	13	14	mark														
ostávi	остáви	ostavi	ostavja	Vmip3se		46	14	12	advcl					1									
pústynja.	пꙋ́стынꙗ.	pustinja	pustinja	Nfsnn		46	15	14	obj														
																							
àmì	àмѝ	ami	ami	C		47	1	4	cc				but St Petka had God (as a) helper										
staa	стаа	staa	světi	Afsny		47	2	3	amod														
pét'ka	пе́т͛ка	petъka	Petka	Nfsny		47	3	4	nsubj														
ímaše	и́маше	imaše	imam	Vmii3si		47	4	0	root														
ba	ба	ba	bog	Nmsgy		47	5	4	obj														
pomóštni_ka.	помо́щни_ка.	pomoštnika	pomoštnik	Nmsgy		47	6	4	obl					1									
																							
i+	и+	i	i	C		48	1	3	cc				and the tears didn't stop (to flow) from her eyes										
ne+	не+	ne	ne	Qz		48	2	3	advmod														
prěstánuvaxa	прѣстáнꙋваха	prěstanuvaxa	prestavam	Vmii3pi		48	3	0	root														
ì	ѝ	i	tja	Pp3fsd		48	4	3	obl														
slь´zy	сль́зы	slъzi	sъlza	Nfpnn		48	5	3	nsubj														
wt+	ѿ+	ot	ot	Sg		48	6	7	case														
ꙫčí+	ꙫчи́+	oči	oko	Nndnn		48	7	3	obl	abl													
te.	те.	te	tъ	Pd-ndn		48	8	7	det	p_nom													
																							
i+	и+	i	i	C		49	1	5	cc				and all the devilish cunning was vain because of (ʺdisappeared fromʺ)  her prayer										
síč'ka	си́ч͛ка	sičъka	sički	Afsnn		49	2	3	amod					1									
xítrostь	хи́трость	xitrostъ	xitrost	Nfsnn		49	3	5	nsubj														
dïávol'ska	дїáвол͛ска	diavolъska	diavolski	Afsnn		49	4	3	amod														
izčéznuvaše	изче́знꙋваше	izčeznuvaše	izčezna	Vmii3se		49	5	0	root														
wt+	ѿ+	ot	ot	Sg		49	6	9	case														
njéina+	нѥ́ина+	njeina	nein	Afsnn		49	7	9	amod	poss													
ta	та	ta	tъ	Pd-fsn		49	8	7	det	p_adj				1									
m´lba.	м́лба.	mlba	molba	Nfsnn		49	9	5	obl														
																							
Takvázi	Таквáзи	Takvazi	takvazi	Pr-fsn		50	1	2	amod				such a power she had acquired from God										
síla	си́ла	sila	sila	Nfsnn		50	2	4	obj														
bě´še	бѣ́ше	běše	sъm	Vaii3si		50	3	4	aux	pprf													
dobíla	доби́ла	dobila	dobija	Vmp--se		50	4	0	root														
wt+	ѿ+	ot	ot	Sg		50	5	6	case														
ba,	ба,	ba	bog	Nmsgy		50	6	4	obl														
																							
i+	и+	i	i	C		51	1	5	cc				and thus she had decided to live	1									
tь´ĭ+	ть́й+	tъi	tъi	R		51	2	5	advmod														
se	се	se	se	Px---a		51	3	5	expl														
bě´še	бѣ́ше	běše	sъm	Vaii3si		51	4	5	aux	pprf													
podkánila,	подкáнила,	podkanila	podkanja	Vmp--se		51	5	0	root							Demina et al. 688: podkanja 'nakaram njakogo da postъpi po opredelen način'							
																							
makàrъ	макàръ	makarъ	makar	C		52	1	4	advmod				altough she was a woman										
da+	да+	da	da	C		52	2	1	aux	opt													
bě´še	бѣ́ше	běše	sъm	Vmii3si		52	3	4	cop														
ženâ	женâ	žena	žena	Nfsny		52	4	0	root					1									
																							
àmì	àмѝ	ami	ami	C		53	1	3	cc				but she was filled (by the) Holy Spirit										
bě´še	бѣ́ше	běše	sъm	Vaii3si		53	2	3	aux	pass													
isplьnjéna	испльнѥ́на	isplъnjena	izpъlnja	Vmpa-se	Afsnn	53	3	0	root														
dxa	дха	dxa	dux	Nmsgy		53	4	3	obl														
stgó.	стго́.	stgo	světi	Amsgy		53	5	4	amod														
																							
i+	и+	i	i	C		54	1	2	cc				and the devilish force ran away from her										
běgaše	бѣгаше	běgaše	běgam	Vmii3si		54	2	0	root														
wt+	ѿ+	ot	ot	Sg		54	3	4	case														
njéa	нѥ́а	njea	tja	Pp3fsg		54	4	2	obl	abl				1									
síla	си́ла	sila	sila	Nfsnn		54	5	2	nsubj														
dïávol'ska	дїáвол͛ска	diavolъska	diavolski	Afsnn		54	6	5	amod														
																							
i+	и+	i	i	C		55	1	2	cc				and disappeared as a smoke.										
isčéznuvaše	исче́знꙋваше	isčeznuvaše	izčeznuvam	Vmii3si		55	2	0	root														
katô	като̂	kato	kato	C		55	3	4	mark														
dýmь.	ды́мь.	dimъ	dim	Nmsnn		55	4	2	advcl					1									
																							
Dvdь	Двдь	Dvdъ	David	Nmsny		56	1	6	nsubj				King David prophesized about such women										
crь	црь	crъ	car	Nmsny		56	2	1	appos														
za+	за+	za	za	Sa		56	3	5	case														
takvízi	такви́зи	takvizi	takvazi	Pr-fpn		56	4	5	amod														
žéni	же́ни	ženi	žena	Nfpnn		56	5	6	obl														
prrokuvaše,	пррокꙋваше,	prrokuvaše	prorokuvam	Vmii3si		56	6	0	root														
																							
i+	и+	i	i	C		57	1	2	cc				and said:										
káže.	кáже.	kaže	kaža	Vmia3se		57	2	0	root					1									
																							
vьždelěétь	вьжделѣе́ть	vъždelěetъ	vъždelja	Vmip3si		58	1	0	root				ʺLet the king be enthralled by your beautyʺ (Ps 45:11 NIV)			Ps 45:11 NIV							
crь	црь	crъ	car	Nmsny		58	2	1	nsubj							RCS (Ps 44:11): vozželáetъ crь dobróty tvoeę`							
dóbrotě	до́бротѣ	dobrotě	dobrota	Nfsdn		58	3	1	obj							Vuković 1536: vьždélějetь crь dóbro_tě tvojeì							
tvoéi.	твое́и.	tvoei	tvoi	Afsdy		58	4	3	amod	poss													
																							
I+	И+	I	i	C		59	1	5	cc				and thus lived St Petka for many years in the desert										
takà	такà	taka	taka	Pr		59	2	5	advmod														
staʺ	ста̏	stai	světi	Afsny		59	3	4	amod					1									
pétka	пе́тка	petka	Petka	Nmsny		59	4	5	nsubj														
prěby^	прѣбы̂	prěbi	prebъda	Vmia3se		59	5	0	root														
mnw^go	мнѡ̂го	mnogo	mnogo	R		59	6	7	amod														
godíny	годи́ны	godini	godina	Nfpnn		59	7	5	obl														
vъ+	въ+	vъ	v	Sl		59	8	9	case														
pústynja.	пꙋ́стынꙗ.	pustinja	pustinja	Nfsnn		59	9	5	obl					1									
																							
I+	И+	I	i	C		60	1	21	cc				and (ʺinʺ) one night									6	Petka in Blachernae
vъ+	въ+	vъ	v	Sl		60	2	4	case														
ednà	еднà	edna	edin	Afsnn		60	3	4	det														
nóštь	но́щь	noštъ	nošt	Nfsnn		60	4	21	obl	loc													
kató+	като́+	kato	kato	C		60	5	7	mark														
si	си	si	si	Px---d		60	6	7	expl				as she was doing her prayers and bowing										
číněše	чи́нѣше	činěše	činja	Vmii3si		60	7	21	advcl														
m´lba	м́лба	mlba	molba	Nfsnn		60	8	7	obj														
i+	и+	i	i	C		60	9	10	cc														
metánïe,	метáнїе,	metanie	metanie	Nnsnn		60	10	8	conj					1									
i+	и+	i	i	C		60	11	15	cc				and she raised her hands high and wept										
rьcě´+	рьцѣ́+	rъcě	rъka	Nfdnn		60	12	15	obj														
te+	те+	te	tъ	Pd-fpn		60	13	12	det	p_nom													
sî	си̂	si	si	Px---d		60	14	12	nmod	poss													
vdígaše	вди́гаше	vdigaše	vdigam	Vmii3si		60	15	7	conj														
nagórě´	наго́рѣ́	nagorě	nagore	R		60	16	15	advmod														
i+	и+	i	i	C		60	17	18	cc														
pláčěše.	плáчѣше.	plačěše	plača	Vmii3si		60	18	15	conj														
i+	и+	i	i	C		60	19	21	cc				and suddenly she saw a divine apparition										
nápra_sno	нáпра_сно	naprasno	naprasno	R		60	20	21	advmod					1		Demina et al. 528: naprasno 'izvednъž, nenadejno, neočakvano'							
vidě`	видѣ̀	vidě	vidja	Vmia3si		60	21	0	root														
bžst´vno	бжст́вно	bžstvno	božestven	Ansnn		60	22	23	amod														
vidě´nïe.	видѣ́нїе.	viděnie	videnie	Nnsnn		60	23	21	obj														
																							
edínь	еди́нь	edinъ	edin	Amsnn		61	1	2	det				an angel appeared to her as a young boy										
ágglь+	áггль+	agglъ	angel	Nmsny		61	2	5	nsubj														
ì+	ѝ+	i	tja	Pp3fsd		61	3	5	obl	iobj													
se	се	se	se	Px---a		61	4	5	expl					1									
