text	Cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
luarǫ	лꙋарѫ	luară	lua	Vmia3p		129	11	0	root														
																							
ši	ши	și	și	C		130	1	8	cc				and they put her in the church of the Holy Apostles 										
î+	ꙟ+	î	în	S		130	2	3	case														
besěreka	бесѣрека	beseareca	biserică	Nfson		130	3	8	obl														
svenci+	свенци+	sfînţi	sfînt	Ampn		130	4	5	amod														
lorь	лорь	lor	ul	Pd-mpd		130	5	4	det	p_adj													
apsli	апсли	apsli	apostol	Nmpny		130	6	3	nmod					1									
w+	ѡ+	o	o	Pd3fsa		130	7	8	obj														
pusǫrǫ,	пꙋсѫрѫ,	pusără	pune	Vmia3p		130	8	0	root														
																							
ši	ши	și	și	C		131	1	7	cc				and there she was making lots and wonderful miracles										
akolo	аколо	acolo	acolo	R		131	2	7	advmod														
multe	мꙋлте	multe	mult	Afpn		131	3	6	amod														
ši	ши	și	și	C		131	4	5	cc														
minunate	минꙋнате	minunate	minunat	Afpn		131	5	6	conj														
čjude_se	чюде_се	ciudese	ciudesă	Nfpnn		131	6	7	obj					1									
fъčę.	фъчѧ.	făce	face	Vmii3s		131	7	0	root														
(n/a)	(n/a)	(n/a)	(n/a)						mrg													10	Franks in Tsarigrad
(n/a)	(n/a)	(n/a)	(n/a)						mrg													11	Conquests of John Asen
(n/a)	(n/a)	(n/a)	(n/a)						mrg													12	Translation to Tarnovo
(n/a)	(n/a)	(n/a)	(n/a)						mrg													13	Closing Prayers (short editions)
(n/a)	(n/a)	(n/a)	(n/a)						mrg													14	Relics looted by Turks
(n/a)	(n/a)	(n/a)	(n/a)						mrg													15	Translation to Moldova
																							
îtru+	ꙟтрꙋ+	întru	întru	S		132	1	2	case				for the honor and the glory of the holy Trinity									16	Afterword
činstę	чинстѧ	cinste	cinste	Nfsnn		132	2	0	root														
ši	ши	și	și	C		132	3	4	cc														
slava	слава	slava	slavă	Nfson		132	4	2	conj														
sven'te+	свен͛те+	sfînte	sfîntă	Afsd		132	5	7	amod														
i	и	i	ul	Pd-fsd		132	6	5	det	p_adj													
troce.	троце.	troțe	troiță	Nfsdn		132	7	2	obl	iobj				1									
																							
Pentr+	Пентр+	petr	pentru	S		133	1	10	mark				for that, my beloved christians, we should remember the staff of this saint										
ačę	ачѧ	acea	aceea	Pd-fsn		133	2	10	mark														
ši	ши	și	și	C		133	3	4	cc														
noi	нои	noi	noi	Pp1-pn		133	4	10	nsubj														
jubicï+	юбицї+	iubiţi	iubit	Ampn		133	5	8	amod														
i	и	i	ul	Pd-mpn		133	6	5	det	p_adj													
mïei	мїеи	miei	mei	Ampn		133	7	8	det	poss													
kreštini.	крещини.	creștini	creștin	Nmpny		133	8	10	vocative														
sъ+	съ+	să	să	S		133	9	10	mark														
ci_nemь	ци_немь	ținem	ține	Vmip1p		133	10	0	root					1									
îmente	ꙟменте	îmente	aminte	R		133	11	10	adv														
lukruri+	лꙋкрꙋри+	lucruri	lucru	Nnpnn		133	12	10	obj														
le	ле	le	ul	Pd-npn		133	13	12	det	p_nom													
svente+	свенте+	sfînte	sfîntă	Nfsdy		133	14	12	nmod														
i	и	i	ul	Pd-fsd		133	15	14	det	p_nom													
ačeštïę.	ачещїѧ.	aceastia	această	Pd-fpn		133	16	14	det														
																							
dě+	дѣ+	dea	de	S		134	1		mark				for that reason we should remember it and ????										
čïę	чїѧ	cea	aceea	Pd-fdn		134	2		mark					1									
sъ+	съ+	să	să	S		134	3		mark														
luǫmь	лꙋѫмь	luăm	lua	Vmip1p		134	4		root														
amente	аменте	amente	aminte	R		134	5		adv														
ši	ши	și	și	C		134	6		cc														
činstę	чинстѧ	cinste	cinste	Nfsnn		134	7		obj														
č+	ч+	ceau	ce	Pr		134	8		mark														
au+	аꙋ+	au	avea	Vaip3p		134	9		aux														
luatь	лꙋать	luat	lua	Vmpa		134	10																
de	де	de	de	S		134	11		case					1									
la	ла	la	la	S		134	12		case														
dmźъu.	дмѕъꙋ.	dmzău	Dumnezeu	Nmsny		134	13		obl														
au+	аꙋ+	au	au	Vmip1p		134	14																
doarǫ	доарѫ	doară	doar	R		134	15																
n+	н+	nau	n-a	Qz		134	16																
au+	аꙋ+	au	avea	Vaip3p		134	17																
fostь	фость	fost	fi	Vmpa		134	18																
ši	ши	și	și	C		134	19																
ačasta	ачаста	această	această	Pd-fsn		134	20																
mou_jae.	моу_ꙗе.	muiae	muiere	Nfsny		134	21							1									
au+	аꙋ+	au	au	Vmip1p		134	22																
doarǫ	доарѫ	doară	doar	R		134	23																
n+	н+	nau	n-a	Qz		134	24																
au	аꙋ	au	avea	Vaip3p		134	25																
avutь.	авꙋть.	avut	avea	Vmpa		134	26																
trupь	трꙋпь	trup	trup	Nnsnn		134	27						body like us										
ka+	ка+	ca	ca	C		134	28																
ši+	ши+	și	și	C		134	29																
noi.	нои.	noi	noi	Pd1-pn		134	30																
																							
darǫ	дарѫ	dară	dar	C		135	1	4	cc				but because she become a reluse, she did God's will	1									
kumь	кꙋмь	cum	cum	R		135	2	4	mark														
au+	аꙋ+	au	au	Vaip3p		135	3	4	aux														
sъxǫstritь,	съхѫстрить,	săhăstrit	sihăstri	Vmpa		135	4	0	root														
kumь	кꙋмь	cum	cum	R		135	5	7	mark														
au+	аꙋ+	au	a	Vaip3p		135	6	7	aux														
îplutь	ꙟплꙋть	umplut	umple	Vmpa		135	7	4	conj														
voę	воѧ	voie	voie	Nfsnn		135	8	7	obj														
lou"	лоу"	lou	lui	Pd-msd		135	9	10	det					1									
dmźъu.	дмѕъꙋ.	dmzău	Dumnezeu	Nmsny		135	10	8	nmod														
																							
kъ+	къ+	că	că	C		136	1		mark				because she didn't eat so much like us, neither did these devilish things we do now, the games, the songs, the drunkeness,  the fornication										
nau	наꙋ	nau	nu	Qz		136	2		expl														
au	аꙋ+	au	avea	Vaip3p		136	3		aux														
mъîkatь	мъꙟкать	mîncat	mînca	Vmpa		136	4		root														
multь	мꙋлть	mult	mul	R		136	5		advmod														
ka+	ка+	ca	ca	C		136	6		case														
noi.	нои.	noi	noi	Pd1-pn		136	7		obl														
niče	ниче	nice	nici	Qz		136	8		cc					2									
au+	аꙋ+	au	avea	Vaip3p		136	9		aux		53	/img/varlaam/cazania53.jpg											
fǫkutь	фѫкꙋть	făcut	face	Vmpa		136	10		conj														
lukruri+	лꙋкрꙋри+	lucruri	lucru	Nnpnn		136	11		obj														
le	ле	le	ul	Pd-npn		136	12		det	p_nom													
čěle	чѣле	ceale	cel	Pd-npn		136	13		det														
drǫčešti,	дрѫчещи,	drăceşti	drăcesc	Anpn		136	14		amod														
če+	че+	ce	ce	Pr		136	15		mark														
le	ле	le	le	Pp3-pa		136	16		expl														
fačem	фачем	facem	face	Vmip1p		136	17		acl					1									
noi	нои	noi	noi	Pd1-pn		136	18		nsubj														
î+	ꙟ+	în	în 	S		136	19		case?														
vrěmę	врѣмѧ	vreame	vreme	Nfsnn		136	20		obl														
dě+	дѣ+	de	de	S		136	21		case?														
kmou.	кмоу.	acmu	acum	R		136	22		advmod														
џokuri+	џокꙋри+	jocuri	joc	Nnpnn		136	23		aposs														
le.	ле.	le	ul	Pd-npn		136	24		det	p_nom													
kъn'teče+	кън͛тече+	cîntece	cîntec	Nfpnn		136	25		conj					1									
le	ле	le	ul	Pd-fpn		136	26		det	p_nom													
becïi+	бецїи+	beții	beție	Nfpnn		136	27		conj														
le,	ле,	le	ul	Pd-fpn		136	28		det	p_nom													
kurvïi+	кꙋрвїи+	curvii	curvie	Nfpnn		136	29		conj														
le.	ле.	le	ul	Pd-fpn		136	30		det	p_nom													
																							
nau+	наꙋ+	n-a	n-a	Qz		137	1		expl				she didn't love the world like us and neither its goods										
au+	аꙋ+	au	avea	Vaip3p		137	2		aux														
jubitь	юбить	iubit	iubi	Vmpa		137	3		root														
lumě	лꙋмѣ	lumea	lume	Nfson		137	4		obj														
ka+	ка+	ca	ca	C		137	5		case														
noi	нои	noi	noi	Pd1-pn		137	6		obl														
niče	ниче	nice	nici	Qz		137	7		cc					1									
bine+	бине+	bine	bine	Nnsnn		137	8		conj														
le	ле	le	ul	Pd-nsn		137	9		det	p_nom													
ei.	еи.	ei	ei	Pp3fsd		137	10		det	poss													
																							
pen'tr+	пен͛тр+	pentr	pentru	S		138	1	2	case/mark				that is why God honored her in heaven and on earth										
ačě	ачѣ	acea	aceea	Pd-fsn		138	2		obl/mark														
ši	ши	și	și	C		138	3	4	advmod	emph													
dm҃źъu	дм҃ѕъꙋ	dmzău	Dumnezeu	Nmsny		138	4	7	nsubj														
w+	ѡ+	o	o	Pp3fsa		138	5	6	obj														
au+	аꙋ+	au	au	Vaip3p		138	6	7	aux														
činstitь	чинстить	cinstit	cinsti	Vmpa		138	7	0	root					1									
ši	ши	și	și	C		138	8	10	cc														
î+	ꙟ+	în	în	S		138	9	10	case														
čerju	черю	cerju	cer	Nnsnn		138	10	7	obl														
ši	ши	și	și	C		138	11	13	cc														
pre+	пре+	pe	pe	S		138	12	13	case														
pъmъntь.	пъмънть.	pămînt	pămînt	Nnsnn		138	13	10	conj														
																							
pentr+	пентр+	pentr	pentru	S		139	1						for this reason she achieved the good that no human eye has ever seen, no human ears have ever heard, no human heart could ever get it										
ačě	ачѣ	acea	aceea	Pd-fsn		139	2																
au+	аꙋ+	au	a	Vaip3p		139	3		aux														
dobъn_ditь	добън_дить	dobîndit	dobîndi	Vmpa		139	4		root					1									
bine+	бине+	bine	bine	Nnsnn		139	5		obj														
le	ле	le	ul	Pd-nsn		139	6		det	p_nom													
ačela	ачела	acela	acela	Pd--sn		139	7		det														
kare+	каре+	care	care	Pr		139	8		mark														
le	ле	le	ul			139	9		det														
niče	ниче	nice	nici	Qz		139	10		cc														
wki	ѡки	ochi	ochi	Nmsnn		139	11		nsubj														
de+	де+	de	de	S		139	12		case														
wmь	ѡмь	om	om	Nmsny		139	13		nmod														
lau	лаꙋ	lau	l-a	Pp3msa		139	14		expl					1									
au	аꙋ	au	avea	Vaip3p		139	15		aux														
vǫźutь	вѫѕꙋть	văzut	vedea	Vmpa		139	16		acl														
niče	ниче	nice	nici	Qz		139	17		cc														
oureki	оуреки	urechi	ureche	Nfpnn		139	18		nsubj														
lau	лаꙋ	lau	l-a	Pp3msa		139	19		expl														
au		au	avea	Vaip3p		139	20		aux														
auźitь,	аꙋѕить,	auzit	aude	Vmpa		139	21		conj														
niče	ниче	nice	nici	Qz		139	22		cc														
la+	ла+	la	la	S		139	23		case					1									
inima	инима	inima	inimă	Nfson		139	24		obl														
wm+	ѡм+	om	om	Nmsny		139	25		nmod														
ului.	ꙋлꙋи.	ului	ului	Pd-msd		139	26		det	p_nom													
au+	аꙋ+	au	a	Vaip3p		139	27		aux														
îtraatь.	ꙟтраать.	îtraat	intra	Vmpa		139	28		conj														
																							
Pentr+	Пентр+	pentr	pentru	S		140	1	2	case				for that, you too man, if you want to get rid of eternity's labours and achieve that good, leave and hate the world yoo too										
ačě	ачѣ	acea	aceea	Pd-fsn		140	2																
ši	ши	și	și	C		140	3	4	advmod	emph													
tu+	тꙋ+	tu	tu	Pp2-sn		140	4	12	nsubj														
w+	ѡ+	o	o			140	5	6	det	p_nom													
wame	ѡаме	oame	om			140	6	4	aposs					1									
de+	де+	de	de	S		140	7	9	mark														
cï+	цї+	ți	îți	Pp2-sg		140	8	9	obl	iobj													
i+	и+	i	este	Vmip3s		140	9	12	advcl														
voę	воѧ	voie	voie	Nfsnn		140	10	9	nsubj														
sъ+	съ+	să	să	S		140	11	12	aux														
skapi	скапи	scăpi	scăpa	Vmip2s		140	12	0	root														
de+	де+	de	de	S		140	13	14	case														
munči+	мꙋнчи+	munci	muncă	Nfpnn		140	14	12	obl														
le	ле	le	ul	Pd-fpn		140	15	14	det	p_nom													
de+	де+	de	de	S		140	16	17	case														
devěči,	девѣчи,	veaci	vecie	Nfsnn		140	17	14	nmod														
ši	ши	și	și	C		140	18	20	cc														
sъ+	съ+	să	să	C		140	19	20	aux														
dobъ҃ndešti	добъ҃ндещи	dobîndeşti	dobîndi	Vmip2s		140	20	12	conj					1									
bine+	бине+	bine	bine	Nnsnn		140	21	20	obj														
le	ле	le	ul	Pd-nsn		140	22	21	det	p_nom													
ačela.	ачела.	acela	acela	Pd--sn		140	23	21	det														
																							
lěpǫdǫ	лѣпѫдѫ	lepădă	lepăda	Vmm-2s		141	1		root														
ši	ши	și	și	C		141	2		cc														
urěšte	ꙋрѣще	ureaşte	urî	Vmm-2s	Vmip3s	141	3		conj														
ši	ши	și	și	C		141	4		advmod	emph				1									
tou+	тоу+	tu	tu	Pp2-sn		141	5		nsubj														
lumě,	лꙋмѣ,	lumea	lume	Nfson		141	6		obj														
sъ+	съ+	să	[în]să	C		141	7		mark				but not too much because this saint is still its happiness and joy										
nu+	нꙋ+	nu	nu	Qz		141	8		advmod														
de+	де+	de	de	S		141	9		case														
totь	тоть	tot	tot	R		141	10		obl														
kъ+	къ+	că	ca	C		141	11		mark														
ačasta	ачаста	această	această	Pd-fsn		141	12		det														
svъntǫ.	свънтѫ.	sfîntă	sfîntă	Nfsny		141	13		nsubj														
î_kai	ꙟ_каи	încai	încai	R		141	14		advmod					1									
		i	este	Vmip3s		141	15		advcl														
bukurïa	бꙋкꙋрїа	bucuria	bucurie	Nfson		141	16		cop														
ši	ши	și	și	C		141	17		cc														
veselïę	веселїѧ	veselie	veselie	Nfsnn		141	18		conj														
ei.	еи.	ei	ei	Pp3fsd		141	19		det	poss													
																							
nu+	нꙋ+	nu	nu	Qz		142	1		advmod				don't enjoy its goods, don't cheer up with its beauties and cravings										
te+	те+	te	te	Pp2-sa		142	2		expl														
bukura	бꙋкꙋра	bucura	bucura	Vmn	Vmm-2s	142	3		root														
de+	де+	de	de	S		142	4		case														
bine	бине	bine	bine	Nnsnn		142	5		obl					1									
le	ле	le	ul	Pd-nsn		142	6		det	p_nom													
ei,	еи,	ei	ei	Pp3fsd		142	7		nmod	poss													
nu+	нꙋ+	nu	nu	Qz		142	8		advmod														
te+	те+	te	te	Pp2-sa		142	9		expl														
veseli	весели	veseli	veseli	Vmn	Vmm-2s	142	10		conj														
de+	де+	de	de	S		142	11		case														
frъm'sěce+	фръм͛сѣце+	frămsețe	frumusețe	Nfsnn		142	12		obl														
le	ле	le	ul	Pd-fpn		142	13		det	p_nom													
ši	ши	și	și	C		142	14		cc														
de+	де+	de	de	S		142	15		case														
poxtele+	похтеле+	pohte	poftă	Nfpnn		142	16		conj					1									
le	ле	le	ul	Pd-fpn		142	17		det	p_nom													
ei.	еи.	ei	ei	Pp3fsd		142	18		det	poss													
																							
nu+	нꙋ+	nu	nu	Qz		143	1	3	advmod				don't sweeten up yourself with its sins										
te	те	te	te	Pp2-sa		143	2	3	expl														
îdulči	ꙟдꙋлчи	îndulci	îndulci	Vmn	Vmm-2s	143	3	0	root														
de+	де+	de	de	S		143	4	4	case														
pъkate+	пъкате+	păcate	păcat	Nnpn		143	5	3	obl														
le	ле	le	ul	Pd-npn		143	6	5	det	p_nom													
ei.	еи.	ei	ei	Pp3fsd		143	7	5	det	poss													
																							
grěle+	грѣле+	greale	greu	Anpn		144	1	4	amod				Jesus Christ's homilies seem to be hard, but is very useful										
c'+	ц͛+	ț	îți	Pp2-sg		144	2	3	obl	iobj													
parь+	парь+	par	părea	Vmip3p		144	3	0	root					1									
îvъcǫturi+	ꙟвъцѫтꙋри+	învățături	învățătură	Nfpnn		144	4	3	nsubj														
le	ле	le	ul	Pd-npn		144	5	4	det	p_nom													
lui	лꙋи	lui	lui	Pd-msn		144	6	7	det														
xs,	хс,	Hs	Hristos	Nmsn		144	7	4	nmod														
jarǫ	ꙗрѫ	iară	iar	C		144	8	9	cc														
sъmtь	съмть	sămt	fi	Vmip3p		144	9	3	conj														
de+	де+	de	de	S		144	10	11	case														
folosь	фолось	folos	folos	Nnsnn		144	11	9	cop					1									
mare,	маре,	mare	mare	Ansn		144	12	12	amod														
																							
nu+	нꙋ+	nu	nu	Qz		145	1	2	advmod				don't look only after charities,  but look after what prophet David says, the one who shares with rascals										
kъwta	къѿа	căuta	căuta	Vmn	Vmm-2s	145	2	0	root														
numai	нꙋмаи	numai	numai	R		145	3	4	advmod														
keltujala	келтꙋꙗла	cheltuiala	cheltuială	Nfson		145	4	2	obj														
milostenïe+	милостенїе+	milostenie	milostenie	Nfsnn		145	5	4	nmod														
i	и	i	ul	Pd-fsd		145	6	5	det	p_nom				1									
če+	че+	ce	ci	C		145	7	8	cc														
kawtǫ	каѿѫ	căută	căuta	Vmia3s		145	8	2	conj														
če+	че+	ce	ce	Pr		145	9	10	mark														
źiče	ѕиче	zice	zice	Vmn	Vmip3s	145	10	8	ccomp														
prork+	прорк+	prorc	proroc	Nmsny		145	11	10	nsubj														
ulь	ꙋль	ul	ul	Pd-msn		145	12	11	det	p_nom													
dvdь.	двдь.	dvd	David	Nmsny		145	13	11	aposs														
																							
čela	чела	cela	cela	Pd-msn		146	1	11	nsubj														
če+	че+	ce	ce	Pr		146	2	3	mark														
îparte	ꙟпарте	îpărte	împărți	Vmip3s		146	3	1	acl					1									
ši	ши	și	și	C		146	4	5	cc														
dǫ	дѫ	dă	da	Vmip3s		146	5	3	conj														
mišei+	мишеи+	mișei	mișel	Nmpny		146	6	5	obl	iobj													
lorь	лорь	lor	ul	Pd-mpd		146	7	6	det	p_nom													
direptatě	дирептатѣ	direptatea	dreptate	Nfson		146	8	5	obj				his justice will live forever										
lui	лꙋи	lui	lui	Pp3msd		146	9	8	det	poss													
va	ва	va	vrea	Vaip3s		146	10	11	aux														
vatrǫi	ватрѫи	vatrăi	trăi	Vmn		146	11	0	root														
î_truvěči	ꙟ_трꙋвѣчи	îtruveac	într	S		146	12	13	case					1									
věči,	вѣчи	veci	veacă	Nfpnn		146	13	11	obl														
de+	де+	de	de	S		146	14	15	case														
věči,	вѣчи,	veaci	veacă	Nfpnn		146	15	13	nmod														
																							
nu+	нꙋ+	nu	nu	Qz		147	1	2	advmod				don't search only for the aversion and the punishment of the body, but strongly remember the bounty that the celestial good can bring you										
kъ_ota	къ_ота	căota	căuta	Vmn	Vmm-2s	147	2	0	root														
numai	нꙋмаи	numai	numai	R		147	3	4	advmod														
skrъba	скръба	scîrbă	scîrbă	Nfsnn		147	4	2	obj														
ši	ши	și	și	C		147	5	6	cc														
pe_děpsa	пе_дѣпса	pedeapsa	pedeapsă	Nfson		147	6	4	conj					1									
trup+	трꙋп+	trup	trup	Nnsnn		147	7	6	nmod														
ului,	ꙋлꙋи,	ului	ul	Pd-nsd		147	8	7	det	p_nom													
če+	че+	ci	ci	C		147	9	12	cc														
mai	маи	mai	mai	R		147	10	11	advmod														
vrъtos	врътос	vîrtos	vîrtos	R	Amsn	147	11	12	advmod														
ja+	ꙗ+	lua	lua	Vmn		147	12	2	conj														
amente	аменте	amente	aminte	R		147	13	12	advmod														
dobъnd+	добънд+	dobînd	dobîndă	Nfsnn		147	14	12	obj														
bine	бине	bine	bine	Nnsnn		147	15	14	nmod					1									
lui	лꙋи	lui	lui	Pd-nsd		147	16	15	det	p_nom													
čeresk',	череск͛,	ceresc	ceresc	Ansn		147	17	15	amod														
																							
nu+	нꙋ+	nu	nu	Qz		148	1	2	advmod				don't care only about the bad passion of the body										
sokoti	сокоти	socoti	socoti	Vmn	Vmm-2s	148	2	0	root														
numai+	нꙋмаи+	numai	numai	R		148	3	4	advmod														
patima	патима	patima	patimă	Nfson		148	4	2	obj														
čěr+	чѣр+	cea	cea	Pd-fsn		148	5	6	det														
rę+	рѧ+	rea	rea	Afsn		148	6	4	amod														
a+	а+	a	a	Ps-fs		148	7	8	det	poss													
tru_p+	трꙋ_п+	trup	trup	Nnsnn		148	8	4	nmod					1									
ului.	ꙋлꙋи.	ului	ul	Pd-nsd		148	9	8	det	p_nom													
																							
																							
če+	че+	ce	ci	Pr		150	1	3	mark				but remember about the eternal rest of the soul										
c'+	ц͛+	ț	îți	Pp2-sg		150	2	3	expl														
ad'	ад͛	ad	aduce	Vmm-2s		150	3	0	root														
amente	аменте	amente	aminte	R		150	4	3	advmod														
de+	де+	de	de	S		150	5	6	case														
wdixna	ѡдихна	odihna	odihnă	Nfson		150	6	3	obl														
čě+	чѣ+	cea	cea	Pd-fsn		150	7	6	det														
de+	де+	de	de	S		150	8	9	case														
věči	вѣчи	veaci	veacă	Nfpnn		150	9	6	nmod														
a+	а+	a	a	Ps-fs		150	10	6	det	poss													
sufle_t+	сꙋфле_т+	suflet	suflet	Nnsnn		150	11	6	nmod					1									
ului.	ꙋлꙋи.	ului	ul	Pd-nsd		150	12	11	det	p_nom													
																							
de+	де+	de+	de	S		151	1	3	mark				if you will hate the body stuff, you will easily find out the soul's stuff										
veri	вери	veri	vrea	Vaip2s		151	2	3	aux														
ourъ	оуръ	ur	urî	Vmn		151	3	0	advcl														
čěle	чѣле	ceale	cele	Pd-fpn		151	4	5	det														
trupešti.	трꙋпещи.	trupeşti	trupesc	Afsn		151	5	3	obj														
pre+	пре+	prea	prea	R		151	6	7	advmod														
lsene	лсене	lesne	lesne	R		151	7	9	advmod														
veri	вери	veri	vrea	Vaip2s		151	8	9	aux					1									
afla	афла	afla	afla	Vmn		151	9	0	root														
ši+	ши+	și 	și 	C		151	10	12	advmod	emph													
čěle	чѣле	ceale	cele	Pd-fpn		151	11	12	det														
sufletešti	сꙋфлетещи	sufleteşti	sufletesc	Afsn		151	12	9	obj														
																							
ši+	ши+	și 	și 	C		152	1	4	mark				and if you will leave the world's stuff, you will easily get the heveanly ones in God's kingdom 										
de+	де+	de	de	S		152	2	4	mark														
veri	вери	veri	vrea	Vaip2s		152	3	4	aux														
pǫrъsi	пѫръси	părăsi	părăsi	Vmn		152	4	9	advcl														
čěle	чѣле	ceale	cele	Pd-fpn		152	5	6	det					1									
lumešti	лꙋмещи	lumeşti	lumesc	Afpn		152	6	4	obj														
juštor	ющор	uștor	ușor	R		152	7	9	advmod														
veri	вери	veri	vrea	Vaip2s		152	8	9	aux														
dobъndi	добънди	dobîndi	dobîndi	Vmn		152	9	0	root														
ši	ши	și	și	C		152	10	9	advmod	emph													
čěle	чѣле	ceale	cele	Pd-fpn		152	11	12	det														
čerešti	черещи	cerești	ceresc	Afpn		152	12	9	obj														
îtru	ꙟтрꙋ	îtru	întru	S		152	13	14	case					1									
îpъrǫcïa	ꙟпърѫцїа	îpъrăcia	împărăție	Nfson		152	14	9	obl														
lui	лꙋи	lui	lui	Pd-msn		152	15	16	det														
dmźъu.	дмѕъꙋ.	dmzău	Dumnezeu	Nmsny		152	16	14	nmod														
																							
karě+	карѣ+	care	care	Pr		153	1	6	obj				that we will achieve from the true Jesus Christ, our Lord, and for the saint's prayer of today										
noi	нои	noi	noi	Pp1-pn		153	2	6	nsubj														
toci	тоци	toți	toți	Pi-mpn		153	3	2	det														
sъ+	съ+	să	să	C		153	4	6	aux					1									
w+	ѡ+	o	o	Pp3fsa		153	5	6	expl														
dobъn_dimь.	добън_димь.	dobăndim	dobîndi	Vmip2p		153	6	0	root														
de+	де+	de	de	S		153	7	9	case														
la	ла	la	la	S		153	8	9	case														
Is	Ис	Is	Iisus	Nmsny		153	9	6	obl														
xs	хс	Hs	Hristos	Nmsny		153	10	9	flat														
adevъratь	адевърать	adevărat	adevărat	Amsn		153	11	9	amod														
dmźъ+	дмѕъ+	dmz	Dumnezeu	Nmsny		153	12	9	aposs														
ulь	ꙋль	ul	ul	Pd-msn		153	13	12	det	p_nom													
nostru.	нострꙋ.	nostru	nostru	Amsn		153	14	12	amod	poss				1									
ši+	ши+	și 	și 	C		153	15	17	cc														
pentru+	пентрꙋ+	pentru	pentru	S		153	16	17	case														
ruga	рꙋга	ruga	rugă	Nfson		153	17	6	conj														
svente+	свенте+	sfănte	sfăntă	Nfsdy	Nfpnp	153	18	17	nmod														
i	и	i	ul	Pd-fsd		153	19	18	det	p_nom													
de+	де+	de	de	S		153	20	21	case														
astъźi	астъѕи	astăzi	astăzi	R		153	21	17	advmod														
																							
Aminь.	Аминь.	amin	amin	I		154	1						Amen									17	Closing Prayers
