text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
zémlju,	зе́млю,	zemlju	zemlja	Nfsan		100	49	45	obl	lat													
v'	в͛	vъ	v	Sa		100	50	52	case														
Prestólnyĭ	Престо́лный	prestolnyi	prěstolen	Amsny		100	51	52	amod														
Grádъ	Грáдъ	gradъ	grad	Nmsnn		100	52	45	obl	lat													
naricáemyĭ	нарицáемый	naricaemyi	naricati	Amsny	Vmpp-si	100	53	52	acl					1									
Jásě:	Ꙗ́сѣ:	Jasě	Jaš	Nmsln		100	54	53	obl	pred													
																							
îdě́že	и̂дѣ́же	iděže	ideže	Pr		101	1	17	advmod				there, they were placed in the temple of Three Apostles with all due honor and much joy and celebrations of the whole land of Moldova										
vъ	въ	vъ	v	Sl		101	2	3	case														
Xrámě	Хрáмѣ	xramě	xram	Nmsln		101	3	17	obl	loc													
trı´exъ	трı́ехъ	triexъ	tri	Ml	Ampgy	101	4	5	nummod														
Sti҃teleĭ,	Сти҃телей,	Stitelei	svętitel	Nmpgy		101	5	3	nmod	poss													
sъ	съ	sъ	s	Si		101	6	8	case														
vsę́kwju	всѧ́кѡю	vsękoju	vsěki	Afsin		101	7	8	amod					1									
čéstïju	че́стїю	čestiju	čest	Nfsin		101	8	17	obl														
v'	в͛	vъ	v	Sl		101	9	11	case														
premnẃzěm	премнѡ́зѣм	premnozěm	prěmnog	Ansln		101	10	11	amod														
vesélïi	весе́лїи	veselii	veselie	Nnsln		101	11	17	obl	loc													
î	и̂	i	i	C		101	12	13	cc														
rádosti	рáдости	radosti	radost	Nfsgn		101	13	11	conj	loc													
vseę̀	всеѧ̀	vseę	vse	Afsgy		101	14	16	amod														
Moldávskïę	Молдáвскїѧ	moldavskię	moldavski	Afsgy		101	15	16	amod					1									
zemlě̀,	землѣ̀,	zemlě	zemlja	Nfsdn		101	16	11	nmod	poss													
polóženi	поло́жени	položeni	položiti	Vmpp-se	Afpnn	101	17	0	root														
sútь,	сꙋ́ть,	sutь	byti	Vaip3pi		101	18	17	aux	prf													
v'	в͛	vъ	v	Sl		101	19	20	case				in the year of Lord's assumption of humanity 1643, of the 14th day of Month October										
Lě́tw	Лѣ́тѡ	lěto	lěto	Nnsnn		101	20	17	obl														
vočelověčénïa	вочеловѣче́нїа	vočelověčenia	vъčlověčenie	Nnsgn		101	21	20	nmod	poss													
Gd͒nę	Гд͒нѧ	gdsnę	Gospod	Nmsgy		101	22	21	nmod	poss				1									
*#axma*.	·҂ахма·.	*#axma*	1643	Mc		101	23	20	nummod														
Mc͒a	Мц͒а	msca	měsęc	Nmsgn		101	24	27	nmod	poss													
Októvrïę	Окто́врїѧ	oktovrię	oktomvrii	Nmsgn		101	25	24	appos														
*dı*	·дı·	*di*	14	Mc		101	26	27	nummod														
dnę̀.	днѧ̀.	dnę	den	Nmsgn		101	27	17	obl														
